5178<>2014/08/21 23:10:11<>BYM31296<>テツ<>ま、そのデッキを現実で使っているんだが、油断するとデッキ切れで負けてしまうという悲しさｗｗ<>akLFVEQSeRsGw<>240f:64:be10:1:9cd3:bb25:2055:8bef<>ts<>30574856<><>BCL04600,KGK12345<>1<>
5179<>2014/08/22 01:07:42<>CEO77882<>佐奈<>このCGIを初めて利用される方、トップにある「簡単な遊び方」というところを見てください、操作方法等が書いてあります<>saPB38cIBcA4M<>119.238.107.56<>handess<>53600023<><><><>
5180<>2014/08/22 10:51:00<>GOD20001<>00瑠(れおる）<>おひさです　忙しくて最近来れなかった　復帰しました<>a1wQeHmgc1Tk.<>126.60.201.62<>hirand<>35186285<><><>1<>
5181<>2014/08/22 12:57:01<>AKU46696<>アクトウゼン<>たかやんさん、対戦しませんか？＾＾<>01axYDf.90Hwo<>27.118.15.22<>highlw<>56860506<><><>1<>
5182<>2014/08/22 12:57:51<>ONO97416<>たかやん<>もちろんです<>414liByZPAOag<>60.35.19.62<>full<>90119336<><><>1<>
5183<>2014/08/22 12:59:01<>AKU46696<>アクトウゼン<>じゃあ、３番で待ってま～す♪<>01axYDf.90Hwo<>27.118.15.22<>highlw<>56860506<><><>1<>
5184<>2014/08/22 15:01:47<>XLG77758<>schwarz<>んー。デッキビルダー大会企画中……(エ゛ンターさん次第)<>42tn.xdmwTVvo<>1.75.228.82<>ex<>67337194<><>HEF81245<>1<>
5185<>2014/08/22 16:58:13<>REE81135<>大暇人<>デッキビルダー大会は無理w　自信ないわw<>naATu8Xt2IZds<>61.200.66.106<>aprilfool<>10105218<><><>1<>
5186<>2014/08/22 18:41:56<>BYM31296<>テツ<>今気づいたんだけど、最新の迷惑行為報告（今日の）の理由が全然わからない<>akLFVEQSeRsGw<>240f:64:be10:1:30bb:5305:4459:bdc1<>ts<>59113106<><>BCL04600,KGK12345<>1<>
5187<>2014/08/22 18:46:05<>CEO77882<>佐奈<>退室時の挨拶がないくらいかな？<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>1<>
5188<>2014/08/22 19:06:55<>RRJ48980<>ろろじ48980<>いや、これ多分バグ動作の影響とかで勝ってるのかも<>abFZSxKKdq5s6<>126.186.226.191<>tf<>23407011<><><>1<>
5189<>2014/08/22 19:07:52<>RRJ48980<>ろろじ48980<>ログのシールド割り数とか見ると枚数割り切れてないっぽい<>abFZSxKKdq5s6<>126.186.226.191<>tf<>23407011<><><>1<>
5190<>2014/08/22 19:10:19<>BYM31296<>テツ<>あとは、普通に思えないのは、被告のほうが１回だけシャッフルしてる。理由もなしに。これだとは思えないけど<>akLFVEQSeRsGw<>240f:64:be10:1:30bb:5305:4459:bdc1<>ts<>76297195<><>BCL04600,KGK12345<>1<>
5191<>2014/08/22 19:45:43<>SAO06260<>ENTER禊・副管理人<>バグでいきなり直接攻撃受けてああなったのか　こりゃあれか、バグに対してのメイワク報告だな<>337qQ6wK6czCM<>115.177.168.51<>kun<>66602202<><><>1<>
5192<>2014/08/22 20:02:55<>CEO77882<>佐奈<>つまりエンターさんが全部悪い（暴論）<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>1<>
5193<>2014/08/22 20:03:46<>CEO77882<>佐奈<>バグで攻撃受けたときはなにも触らずにキャンセルだけ押すのが確実だよね<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>1<>
5194<>2014/08/22 20:04:07<>CEO77882<>佐奈<>「続ける」とか「終了」とか絶対押しちゃだめ<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>1<>
5195<>2014/08/22 20:35:56<>ZWQ22222<>ドラゴンズファン<>誰か教えてやってください<>00FeSVtLi0ngE<>114.182.225.10<>dfn<>41125408<><><>1<>
5198<>2014/08/22 22:04:18<>HWT95830<>howaito(オリカ権残2枚)<>管理人さんオリカ作ってくださいヽ(；▽；)ノ<>hoYefG63iWwow<>122.129.176.222<>highld<>48097350<><><>1<>
5200<>2014/08/22 22:13:57<>ZWQ22222<>ドラゴンズファン<>すぐには作れん  ・・・・多分<>00FeSVtLi0ngE<>114.182.225.10<>dfn<>41125408<><><>1<>
5203<>2014/08/22 23:21:31<>ILL44600<>神青輝P・Sapphire<>死にたい<>deRi6tQ/O.fXE<>203.112.51.209<>hirand<>01387926<><><>1<>
5204<>2014/08/23 01:17:30<>ZWQ22222<>ドラゴンズファン<>金田一の犯人 おそらくボーイだあああああ<>00FeSVtLi0ngE<>114.182.225.10<>dfn<>41125408<><><>1<>
5205<>2014/08/23 02:03:49<>ONO97416<>課題の覚醒者たかやん<>犯人ってのはわかってからこいつ初めから怪しいと思ってたって言うもんだぜw<>414liByZPAOag<>60.42.53.235<>full<>23236444<><><>1<>
5206<>2014/08/23 03:05:33<>SAO06260<>課題の覚醒者ENTER禊<>せやなｗｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>66602202<><><>1<>
5207<>2014/08/23 04:29:17<>HRG13539<>Ezi4s<>あ<>gatyt9A2gRdsA<>2404:200:ff00:0:1:ff97:4eb5:78cd<><>50459631<><><><>
5208<>2014/08/23 05:12:47<>SAO06260<>課題の覚醒者ENTER禊<>い<>337qQ6wK6czCM<>115.177.168.51<>kun<>66602202<><><>1<>
5209<>2014/08/23 09:13:27<>XLG77758<>schwarz<>ホワイトさんへ。あのオリカのクロスギアは　水闇　コスト２　アンプアップ+2000　攻撃時相手任意ハンデス。自分手札2枚以下キャントリップでいいんでしたっけ・・・？<>42tn.xdmwTVvo<>27.98.8.13<>ex<>39533735<><>HEF81245<>1<>
5210<>2014/08/23 09:13:54<>XLG77758<>schwarz<>そしてカード名決まったら書き込みお願いしますー<>42tn.xdmwTVvo<>27.98.8.13<>ex<>39533735<><>HEF81245<>1<>
5211<>2014/08/23 10:21:01<>ACT12345<>ender<>ぱるさんすいません。ネットがおかしくなってちょっと治してました<>hthpdGRHUc4z.<>220.55.150.122<><>61945907<><><><>
5212<>2014/08/23 11:52:25<>RYO12358<>パル<>今ムリです！１回落ちますね<>12tihVxrHGtvg<>182.250.253.3<><>08702877<><><>1<>
5213<>2014/08/23 11:55:09<>KWA12345<>かわさき<>パルさん飯くってきますー<>mwIvRxw/9gV8I<>222.12.144.138<><>93042484<><><>1<>
5214<>2014/08/23 17:52:24<>HWT95830<>howaito(オリカ権残2枚)<>そうですよーカード名決まったら言いますねｗ<>hoYefG63iWwow<>122.129.176.222<>highfire<>13153619<><><>1<>
5215<>2014/08/23 18:03:28<>CEO77882<>佐奈<>ウィキに書くのめんどいんで俺のオリカチャンネル２に書きますねｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>1<>
5216<>2014/08/23 18:04:55<>CEO77882<>佐奈<>★音速のウィッチ　シャーリー★　ゼロ　コスト６　パワー5500<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>2<>
5217<>2014/08/23 18:05:52<>CEO77882<>佐奈<>スピードアタッカー<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>2<>
5218<>2014/08/23 18:07:22<>CEO77882<>佐奈<>このクリーチャーが攻撃するとき、バトルゾーンに「悪戯の魔女ルッキーニ」があればこのクリーチャーはWブレイカーを得る<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>2<>
5219<>2014/08/23 18:09:34<>CEO77882<>佐奈<>このクリーチャーが攻撃するとき、バトルゾーンに「怪力の魔女バルクホルン」があれば、相手のパワー6000以下のクリーチャーを１体破壊する<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>2<>
5220<>2014/08/23 18:10:00<>CEO77882<>佐奈<>あ、名前は「音速の魔女」で<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>2<>
5221<>2014/08/23 19:02:50<>XLG77758<>schwarz<>コスト的にも武者ドラゴンやＧＥＮＪＩなどと考えると良いスペックだと思いますね<>42tn.xdmwTVvo<>27.98.8.13<>ex<>82413806<><>HEF81245<>2<>
5222<>2014/08/23 19:03:28<>XLG77758<>schwarz<>ただ、5500の500がちょっと考え込んだり・・・ｗ　まぁ、ホンターさんと相談しておきますｗ<>42tn.xdmwTVvo<>27.98.8.13<>ex<>82413806<><>HEF81245<>2<>
5223<>2014/08/23 20:26:58<>THE02009<>決闘者ｖ<>　超無限進化―コストの合計が20以上になるよう、自分のサイキック・クリーチャーを1体以上選び、その上に置く。<>dePxCgAPUGoy2<>220.108.252.60<>long<>68998023<><>GHY46163,HWT95830<>1<>
5224<>2014/08/23 20:29:18<>THE02009<>決闘者ｖ<>サイキックが一体でもいればあまて、さいくりか、ぷりんぷりんでも可能なんだよｗ<>dePxCgAPUGoy2<>220.108.252.60<>long<>68998023<><>GHY46163,HWT95830<>1<>
5225<>2014/08/23 20:29:44<>THE02009<>決闘者ｖ<>kokikoki0422さんｗ<>dePxCgAPUGoy2<>220.108.252.60<>long<>68998023<><>GHY46163,HWT95830<>1<>
5226<>2014/08/23 20:31:33<>HWT95830<>howaito<>名前なにがいいですかね？w<>hoYefG63iWwow<>122.129.176.222<>highfire<>48097350<><><>1<>
5227<>2014/08/23 20:34:13<>CEO77882<>佐奈<>決闘者さん、それ違いますよ、たしか<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>1<>
5228<>2014/08/23 20:34:44<>CEO77882<>佐奈<>普通にテキストどおりに処理してください<>saPB38cIBcA4M<>119.238.107.56<>handess<>34841161<><><>1<>
5229<>2014/08/23 20:40:29<>CEO77882<>佐奈<>これは日本語の問題なので、説明するのがむずかしいんですが、「コストが20以上になるようにサイキックを選んで、その上に置く」ってことなので、サイキックしか選んではいけません<>saPB38cIBcA4M<>119.238.107.56<>handess<>19978482<><><>1<>
5230<>2014/08/23 20:41:44<>CEO77882<>佐奈<>「その」という言葉がサイキッククリーチャーを指しており、通常のクリーチャーの上に置きながらの進化は無理です<>saPB38cIBcA4M<>119.238.107.56<>handess<>19978482<><><>1<>
5231<>2014/08/23 20:42:40<>CEO77882<>佐奈<>どうしても通常のクリーチャーを下に置きたい場合は、正規の方法でストームゲンジを出し、それからタイムチェンジャーなどの効果を使うのをオススメします<>saPB38cIBcA4M<>119.238.107.56<>handess<>19978482<><><>1<>
5232<>2014/08/23 20:43:46<>CEO77882<>佐奈<>もし自分の言っていることが違ったら誰かご指摘よろしくお願いします<>saPB38cIBcA4M<>119.238.107.56<>handess<>19978482<><><>1<>
5233<>2014/08/23 21:02:46<>XGV45971<>凰牙＠ZERO<>日本語的にも「自分のサイキッククリーチャーを１体以上」とあることからもサイキックのみ選択となるはずです(・・;)<>11.ZM.oA46oV.<>153.217.75.211<><>09455319<><><>1<>
5234<>2014/08/23 21:12:28<>RRJ48980<>ろろじ48980<>んー。確かサイキックだけだねー。決闘者Vさんのパターンだと進化出来ない。他に何かいたなら分からんが<>abFZSxKKdq5s6<>126.186.226.191<>tf<>70139838<><><>1<>
5235<>2014/08/23 21:17:03<>ALL10101<>justice<>そして青黒赤でいいデッキが思いついた気がするが忘れたというな<>19rmU97lV5hgw<>103.2.96.18<>weak<>77143275<><><>1<>
5236<>2014/08/23 22:30:00<>HWT95830<>howaito<>ENTERさん！ランデス勲章できました？<>hoYefG63iWwow<>122.129.176.222<>highfire<>88607929<><><>1<>
5237<>2014/08/23 23:08:22<>CEO77882<>佐奈<>別に5000でもいいですよｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>19978482<><><>2<>
5238<>2014/08/23 23:14:51<>SAO06260<>課題の覚醒者ENTER禊<>できません！課題終わらねぇええええええええ<>337qQ6wK6czCM<>115.177.168.51<>kun<>66602202<><><>1<>
5239<>2014/08/23 23:29:10<>CEO77882<>佐奈<>月曜日学校に持っていく課題がまだ白紙なことに気づいた<>saPB38cIBcA4M<>119.238.107.56<>handess<>19978482<><><>1<>
5240<>2014/08/24 00:03:05<>SAO06260<>課題の覚醒者ENTER禊<>月曜まであと80000秒くらいあるからいける(｀・ω・´)ｂ<>337qQ6wK6czCM<>115.177.168.51<>kun<>66602202<><><>1<>
5241<>2014/08/24 00:04:22<>IKQ87810<>ノア<>24時間は86400秒ですからね(^_^;)<>vovXhIvdq5q1w<>219.207.182.131<><>88446108<><><>1<>
5242<>2014/08/24 00:08:07<>CEO77882<>佐奈<>よし！じゃあデュエマしよ！←<>saPB38cIBcA4M<>119.238.107.56<>handess<>19978482<><><>1<>
5243<>2014/08/24 00:11:30<>SAO06260<>課題の覚醒者ENTER禊<>よし！俺もやばいけど相手するぜ！←<>337qQ6wK6czCM<>115.177.168.51<>kun<>66602202<><><>1<>
5244<>2014/08/24 00:12:22<>SAO06260<>課題の覚醒者ENTER禊<>昨日の４時ごろkatさんがログインしてたことに今気づいた<>337qQ6wK6czCM<>115.177.168.51<>kun<>66602202<><><>1<>
5245<>2014/08/24 00:14:46<>BYM31296<>テツ<>ってか名前がｗｗなんかある意味懐かしいなｗｗ<>akLFVEQSeRsGw<>240f:64:be10:1:41df:8a6c:4f37:5efb<>ts<>88805030<><>BCL04600,KGK12345<>1<>
5246<>2014/08/24 00:18:17<>BYM31296<>テツ<>小中高校・専門学校の時もそんなことが連発だったなｗｗ<>akLFVEQSeRsGw<>240f:64:be10:1:41df:8a6c:4f37:5efb<>ts<>88805030<><>BCL04600,KGK12345<>1<>
5247<>2014/08/24 00:32:07<>ZWQ22222<>ドラゴンズファン<>宿題なし。)^o^(<>00FeSVtLi0ngE<>114.182.225.10<>dfn<>41125408<><><>1<>
5248<>2014/08/24 00:54:22<>ONO97416<>超絶課題 多課丸<>うらやましい…<>414liByZPAOag<>60.42.53.235<>full<>84388304<><><>1<>
5249<>2014/08/24 00:59:32<>CEO77882<>佐奈<>たかまるｗｗいいセンスだｗｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>19978482<><><>1<>
5250<>2014/08/24 02:08:14<>CEO77882<>佐奈<>あ、エンターさん、オリカどう？種族書き忘れたけど今までと同じくガーディアンで<>saPB38cIBcA4M<>119.238.107.56<>handess<>19978482<><><>1<>
5251<>2014/08/24 02:32:11<>SAO06260<>課題の覚醒者ENTER禊<>おぉいんじゃね？<>337qQ6wK6czCM<>115.177.168.51<>kun<>66602202<><><>1<>
5252<>2014/08/24 16:52:55<>YZH16175<>=P<>凰牙＠ZERO氏はルールを読んでからの利用をお願いします<>mecfWYDVFe5Yc<>106.188.235.3<><>12701739<><><>1<>
5253<>2014/08/24 17:20:00<>SAO06260<>課題の覚醒者ENTER禊<>いったい何があったんだ…<>337qQ6wK6czCM<>115.177.168.51<>kun<>71366780<><><>1<>
5257<>2014/08/24 17:35:33<>SID12345<>おきた<>何があったんだろうか、別にルール上は全然問題なく対戦してたけどな俺は<>abLgNr.c2vRZc<>126.42.9.202<><>92173770<><><>1<>
5258<>2014/08/24 17:35:47<>SID12345<>おきた<>むしろルールに問題あるのは俺のほうwww<>abLgNr.c2vRZc<>126.42.9.202<><>92173770<><><>1<>
5267<>2014/08/24 17:49:10<>GIG72452<>breve heart<>見てみると完全な逆ギレw<>90cr1yV.83Y.o<>114.182.225.10<>tt<>24552047<><><>1<>
5270<>2014/08/24 17:51:41<>XGV45971<>凰牙＠ZERO<>＝Pさん、対戦というのは相手がいて成り立ちますよね？投了は自由です。しかし、相手への敬意がなければなりませんよ？　相手というのを考えてくださいね。対戦上のルールというのが間違えであれば説明願います。<>11.ZM.oA46oV.<>153.217.75.211<><>42036513<><><>1<>
5271<>2014/08/24 17:52:04<>SID12345<>おきた<>どっかにログあったんですか？<>abLgNr.c2vRZc<>126.42.9.202<><>01523084<><><>1<>
5272<>2014/08/24 17:52:22<>SID12345<>おきた<>まぁ、これ以上はよしましょうか<>abLgNr.c2vRZc<>126.42.9.202<><>01523084<><><>1<>
5273<>2014/08/24 17:54:11<>SAO06260<>課題の覚醒者ENTER禊<>迷惑行為を見ていただければ<>337qQ6wK6czCM<>115.177.168.51<>kun<>19870900<><><>1<>
5274<>2014/08/24 17:54:50<>XGV45971<>凰牙＠ZERO<>おきたさん、恐らく迷惑行為として報告したからでしょう(；▽；)今までは報告というのは好きではなかったのでしない様にしたのですが、やはり他者の存在を意識してない方がいるようなのでしてみたんです＞＜；<>11.ZM.oA46oV.<>153.217.75.211<><>42036513<><><>1<>
5279<>2014/08/24 18:05:33<>CEO77882<>佐奈<>「挨拶は強制じゃない」というのは昔からあって、「ルールではなくマナーとして守ろう」ということじゃなかったんですか？強制はだめ、あくまで「注意」、今回の件は迷惑報告には値しないと思います<>saPB38cIBcA4M<>119.238.107.56<>handess<>49580695<><><>1<>
5280<>2014/08/24 18:06:10<>XGV45971<>凰牙＠ZERO<>わかりました！ｗ　<>11.ZM.oA46oV.<>153.217.75.211<><>51683615<><><>1<>
5281<>2014/08/24 18:06:50<>SAO06260<>課題の覚醒者ENTER禊<>というかそもそも=Pさんの言うルールとは挨拶についてですか？？<>337qQ6wK6czCM<>115.177.168.51<>kun<>54050505<><><>1<>
5282<>2014/08/24 18:07:07<>CEO77882<>佐奈<>最近迷惑行為報告の価値というものが下がっているのに皆さん気付いていますか？それは本当に運営陣に報告するようなことですか？「注意」で済むなら注意で済ませてください（俺運営陣じゃないけど）<>saPB38cIBcA4M<>119.238.107.56<>handess<>49580695<><><>1<>
5283<>2014/08/24 18:08:59<>SAO06260<>課題の覚醒者ENTER禊<>ちょっとファボandＲＴしたくなったわ　　　＞＞Twitter＜＜<>337qQ6wK6czCM<>115.177.168.51<>kun<>54050505<><><>1<>
5284<>2014/08/24 18:09:14<>CEO77882<>佐奈<>ｗｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>49580695<><><>1<>
5286<>2014/08/24 18:11:41<>XGV45971<>凰牙＠ZERO<>佐奈さん＞確かにマナーであって強制してはいけないっていのうのは以前からありましたね＞＜；<>11.ZM.oA46oV.<>153.217.75.211<><>51683615<><><>1<>
5287<>2014/08/24 18:12:10<>SAO06260<>課題の覚醒者ENTER禊<>wikiのページに名言というものがあってダナ…<>337qQ6wK6czCM<>115.177.168.51<>kun<>54050505<><><>1<>
5288<>2014/08/24 18:13:42<>CEO77882<>佐奈<>別に謝ることじゃないですよｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>61272459<><><>1<>
5289<>2014/08/24 18:17:14<>CEO77882<>佐奈<>エンターさんが語尾でエイラ意識してるキモイ<>saPB38cIBcA4M<>119.238.107.56<>handess<>61272459<><><>1<>
5292<>2014/08/24 18:18:50<>XGV45971<>凰牙＠ZERO<>佐奈さん＞はい(；▽；)<>11.ZM.oA46oV.<>153.217.75.211<><>51683615<><><>1<>
5293<>2014/08/24 18:37:27<>SAO06260<>課題の覚醒者ENTER禊<>たまたまだｗｗｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>54050505<><><>1<>
5295<>2014/08/24 18:39:05<>SAO06260<>課題の覚醒者ENTER禊<>ってかそもそも俺そっち詳しくないしw<>337qQ6wK6czCM<>115.177.168.51<>kun<>54050505<><><>1<>
5307<>2014/08/24 19:10:43<>HWT95830<>howaito<>ＥＮＴＥＲさんランデス勲章できました？<>hoYefG63iWwow<>122.129.176.222<>highfire<>67121584<><><>1<>
5308<>2014/08/24 19:14:11<>SAO06260<>課題の覚醒者ENTER禊<>あっ・・すいません、すっかり忘れて対戦してました…　仕方ない、宿題ほっぽりなげて先そっちつくるか…<>337qQ6wK6czCM<>115.177.168.51<>kun<>54050505<><><>1<>
5309<>2014/08/24 19:14:26<>XLG77758<>schwarz<>そういえばデッキビルダー大会企画していたけどエンターさんが課題という大物と戦っているから暫くは延期かなぁ・・・；<>42tn.xdmwTVvo<>27.98.8.13<>ex<>10887596<><>HEF81245<>1<>
5310<>2014/08/24 19:27:18<>XOL58844<>伽ｽの翼<>歌姫の面 エリカッチュﾊｧﾊｧ･･･龍覇 マリニャンﾊｧﾊｧ･･･愛嬌妖精サエポヨﾊｧﾊｧ･･･<>be2XPgSrcCUHM<>61.192.56.96<>rainbow<>71903048<><><>1<>
5311<>2014/08/24 19:41:32<>SAO06260<>課題の覚醒者ENTER禊<>ごめんちょっと怪しい人が出現してたんだけど<>337qQ6wK6czCM<>115.177.168.51<>kun<>54050505<><><>1<>
5312<>2014/08/24 19:50:32<>CEO77882<>佐奈<>迷惑行為報告しとく？←<>saPB38cIBcA4M<>119.238.107.56<>handess<>61272459<><><>1<>
5313<>2014/08/24 19:51:15<>XLG77758<>schwarz<>ｲｶﾛｽさん……こいつらあれだから成長(しんか)したら四つ牙とか桜吹雪とか大勇者に・・・(ぁ<>42tn.xdmwTVvo<>27.98.8.13<>ex<>10887596<><>HEF81245<>1<>
5314<>2014/08/24 19:51:44<>XLG77758<>schwarz<>そんな感じで佐奈さん。オリカできたので確認等お願いしますーｗ<>42tn.xdmwTVvo<>27.98.8.13<>ex<>10887596<><>HEF81245<>1<>
5315<>2014/08/24 19:54:50<>CEO77882<>佐奈<>確認しました、パワーが「5000+」になってるのですが、どゆこと？<>saPB38cIBcA4M<>119.238.107.56<>handess<>61272459<><><>1<>
5316<>2014/08/24 19:55:03<>XLG77758<>schwarz<>ん、ホワイトさんカード名決まった感じかな？<>42tn.xdmwTVvo<>27.98.8.13<>ex<>10887596<><>HEF81245<>2<>
5317<>2014/08/24 19:55:56<>XLG77758<>schwarz<>あｗ　ほんとだｗ　何かと勘違いしていたっぽいので訂正しておきます；<>42tn.xdmwTVvo<>27.98.8.13<>ex<>10887596<><>HEF81245<>1<>
5318<>2014/08/24 19:56:10<>CEO77882<>佐奈<>了解です<>saPB38cIBcA4M<>119.238.107.56<>handess<>61272459<><><>1<>
5319<>2014/08/24 19:56:30<>CEO77882<>佐奈<>これで４枚目かぁ･･･まだまだ遠いなぁ･･･<>saPB38cIBcA4M<>119.238.107.56<>handess<>61272459<><><>1<>
5320<>2014/08/24 19:57:41<>XLG77758<>schwarz<>＠９枚だっけ？<>42tn.xdmwTVvo<>27.98.8.13<>ex<>10887596<><>HEF81245<>1<>
5321<>2014/08/24 19:58:35<>CEO77882<>佐奈<>うーん、とりあえず501作りたいから全部で11枚、それにサポート呪文や追加の小型魔女も合わせると･･･<>saPB38cIBcA4M<>119.238.107.56<>handess<>61272459<><><>1<>
5322<>2014/08/24 19:59:51<>CEO77882<>佐奈<>テーマとしては「場に○○があれば」と、それを補助するサーチ効果を軸に組んでいきたい<>saPB38cIBcA4M<>119.238.107.56<>handess<>61272459<><><>1<>
5323<>2014/08/24 20:00:40<>XLG77758<>schwarz<>オリカオンリーでデッキを作るとなると14種類。@10枚か・・・ｗ<>42tn.xdmwTVvo<>27.98.8.13<>ex<>10887596<><>HEF81245<>1<>
5324<>2014/08/24 20:00:53<>CEO77882<>佐奈<>ちなみにバラすと「悪戯の魔女ルッキーニ」は小型でG0付ける予定<>saPB38cIBcA4M<>119.238.107.56<>handess<>61272459<><><>1<>
5325<>2014/08/24 20:01:19<>XLG77758<>schwarz<>ウェビウスみたいなものかｗ<>42tn.xdmwTVvo<>27.98.8.13<>ex<>10887596<><>HEF81245<>1<>
5326<>2014/08/24 20:03:57<>CEO77882<>佐奈<>バルクホルンはコスト８くらいで置き除去かなぁモエルみたいなｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>61272459<><><>1<>
5327<>2014/08/24 20:12:22<>HWT95830<>howaito<>★オール・バイス★でお願いします<>hoYefG63iWwow<>122.129.176.222<>highfire<>88607929<><><>2<>
5328<>2014/08/24 20:17:21<>XOL58844<>伽ｽの翼<>新しく出るらしい？あの三体すっごいあざとかわいいんだけど話題にすら上らなくて辛かったから書き込んだ、後悔はしていない。三体とも雪妖精じゃないのにすっごい違和感<>be2XPgSrcCUHM<>61.192.56.96<>rainbow<>71903048<><><>1<>
5329<>2014/08/24 20:17:58<>XLG77758<>schwarz<>だよねｗ　同じく雪妖精かと思ったｗｗ<>42tn.xdmwTVvo<>27.98.8.13<>ex<>10887596<><>HEF81245<>1<>
5330<>2014/08/24 20:22:07<>XOL58844<>伽ｽの翼<>そして詳しく調べてみたら公式（アニメ）で「アイドルカード」と呼ばれているとか何とか。まったく、最近のデュエマはどうなっているんだか！（やるなとは決して言わない）<>be2XPgSrcCUHM<>61.192.56.96<>rainbow<>71903048<><><>1<>
5335<>2014/08/24 22:10:13<>YZH16175<>=P<>&gt;&gt;無断投了と無断退室について 投了はゲームとしてユーザーに与えられている権利です。 それを断る権利は相手には一切存在しませんし、 むしろそれを却下することはルール違反として罰せられます。 それゆえ、相手に確認を求める必要はありません。<>mecfWYDVFe5Yc<>106.188.130.152<><>02011788<><><>1<>
5336<>2014/08/24 22:10:19<>YZH16175<>=P<>とあります。 こちらからしてみたらルールに則ったプレーをしただけなのに、 「一言欲しかった」の自分勝手な理由で荒らし認定された身にもなって下さい。<>mecfWYDVFe5Yc<>106.188.130.152<><>02011788<><><>1<>
5337<>2014/08/24 22:24:06<>XGV45971<>凰牙＠ZERO<>一応、もう一度書いておきます。投了は自由ですそれに対する断りはいりません。その後の行為なんです。強制ではありませんが、一応相手がいますので、マナーとしてということなんです。<>11.ZM.oA46oV.<>153.217.75.211<><>54065009<><><>1<>
5339<>2014/08/24 22:36:05<>XLG77758<>schwarz<>これは至宝とかいらない感じかな？<>42tn.xdmwTVvo<>27.98.8.13<>ex<>23735240<><>HEF81245<>2<>
5340<>2014/08/24 22:45:43<>YZH16175<>=P<>こちらからしてみたらルールに則ったプレーをしただけなのに、 「一言欲しかった」の自分勝手な理由で荒らし認定された身にもなって下さい。<>mecfWYDVFe5Yc<>106.188.130.152<><>02011788<><><>1<>
